datetime,user,heartrate,steps
2020-10-12 20:16:00,AHYIJDV,81,0
2020-10-12 20:17:00,AHYIJDV,84,0
2020-10-12 20:22:00,AHYIJDV,85,0
2020-10-12 20:23:00,AHYIJDV,81,0
2020-10-12 20:26:00,AHYIJDV,83,0
2020-10-12 20:27:00,AHYIJDV,83,0
2020-10-12 20:28:00,AHYIJDV,84,0
2020-10-12 20:30:00,AHYIJDV,83,0
2020-10-12 20:32:00,AHYIJDV,86,18
2020-10-12 20:36:00,AHYIJDV,85,0
2020-10-12 20:39:00,AHYIJDV,84,0
2020-10-12 20:43:00,AHYIJDV,85,0
2020-10-12 20:46:00,AHYIJDV,85,18
2020-10-12 20:47:00,AHYIJDV,88,15
2020-10-12 20:48:00,AHYIJDV,86,0
2020-10-12 20:49:00,AHYIJDV,83,38
2020-10-12 20:51:00,AHYIJDV,84,0
2020-10-12 20:57:00,AHYIJDV,83,0
2020-10-12 20:58:00,AHYIJDV,81,0
2020-10-12 21:00:00,AHYIJDV,87,0
2020-10-12 21:01:00,AHYIJDV,84,9
2020-10-12 21:02:00,AHYIJDV,90,0
2020-10-12 21:03:00,AHYIJDV,90,0
2020-10-12 21:08:00,AHYIJDV,90,0
2020-10-12 21:09:00,AHYIJDV,93,0
2020-10-13 00:01:00,AHYIJDV,83,0
2020-10-13 00:57:00,AHYIJDV,72,0
2020-10-13 00:58:00,AHYIJDV,73,0
2020-10-13 01:00:00,AHYIJDV,73,0
2020-10-13 01:01:00,AHYIJDV,71,0
2020-10-13 01:02:00,AHYIJDV,73,0
2020-10-13 01:04:00,AHYIJDV,71,0
2020-10-13 01:05:00,AHYIJDV,72,0
2020-10-13 01:06:00,AHYIJDV,73,0
2020-10-13 01:07:00,AHYIJDV,73,0
2020-10-13 01:11:00,AHYIJDV,71,0
2020-10-13 01:12:00,AHYIJDV,76,0
2020-10-13 01:13:00,AHYIJDV,85,0
2020-10-13 01:14:00,AHYIJDV,71,0
2020-10-13 02:25:00,AHYIJDV,64,0
2020-10-13 02:28:00,AHYIJDV,66,0
2020-10-13 02:32:00,AHYIJDV,67,0
2020-10-13 03:30:00,AHYIJDV,63,0
2020-10-13 03:31:00,AHYIJDV,68,0
2020-10-13 03:32:00,AHYIJDV,62,0
2020-10-13 03:34:00,AHYIJDV,71,0
2020-10-13 03:35:00,AHYIJDV,65,0
2020-10-13 03:36:00,AHYIJDV,65,0
2020-10-13 03:37:00,AHYIJDV,82,0
2020-10-13 03:38:00,AHYIJDV,63,0
2020-10-13 03:39:00,AHYIJDV,65,0
2020-10-13 03:40:00,AHYIJDV,81,0
2020-10-13 03:41:00,AHYIJDV,61,0
2020-10-13 03:43:00,AHYIJDV,64,0
2020-10-13 03:44:00,AHYIJDV,64,0
2020-10-13 03:45:00,AHYIJDV,65,0
2020-10-13 03:46:00,AHYIJDV,64,0
2020-10-13 04:45:00,AHYIJDV,69,0
2020-10-13 04:46:00,AHYIJDV,65,0
2020-10-13 04:47:00,AHYIJDV,70,0
2020-10-13 04:48:00,AHYIJDV,74,0
2020-10-13 04:50:00,AHYIJDV,68,0
2020-10-13 04:51:00,AHYIJDV,72,0
2020-10-13 04:54:00,AHYIJDV,70,0
2020-10-13 06:05:00,AHYIJDV,74,0
2020-10-13 06:07:00,AHYIJDV,68,0
2020-10-13 06:08:00,AHYIJDV,67,0
2020-10-13 06:11:00,AHYIJDV,70,0
2020-10-13 06:13:00,AHYIJDV,65,0
2020-10-13 06:14:00,AHYIJDV,71,0
2020-10-13 06:15:00,AHYIJDV,65,0
2020-10-13 06:16:00,AHYIJDV,67,0
2020-10-13 06:18:00,AHYIJDV,64,0
2020-10-13 06:19:00,AHYIJDV,69,0
2020-10-13 06:20:00,AHYIJDV,67,0
2020-10-13 09:26:00,AHYIJDV,77,0
2020-10-13 09:27:00,AHYIJDV,82,0
2020-10-13 09:28:00,AHYIJDV,83,0
2020-10-13 09:29:00,AHYIJDV,75,0
2020-10-13 09:31:00,AHYIJDV,84,0
2020-10-13 09:32:00,AHYIJDV,85,0
2020-10-13 09:35:00,AHYIJDV,78,0
2020-10-13 09:36:00,AHYIJDV,71,0
2020-10-13 09:43:00,AHYIJDV,78,0
2020-10-13 09:44:00,AHYIJDV,81,0
2020-10-13 09:46:00,AHYIJDV,89,0
2020-10-13 09:47:00,AHYIJDV,83,0
2020-10-13 09:48:00,AHYIJDV,76,0
2020-10-13 09:49:00,AHYIJDV,76,0
2020-10-13 09:51:00,AHYIJDV,78,0
2020-10-13 09:54:00,AHYIJDV,82,0
2020-10-13 09:57:00,AHYIJDV,74,0
2020-10-13 09:58:00,AHYIJDV,76,0
2020-10-13 10:00:00,AHYIJDV,69,0
2020-10-13 10:01:00,AHYIJDV,75,0
2020-10-13 10:04:00,AHYIJDV,78,0
2020-10-13 10:07:00,AHYIJDV,82,0
2020-10-13 10:10:00,AHYIJDV,76,0
2020-10-13 10:12:00,AHYIJDV,75,0
2020-10-13 10:13:00,AHYIJDV,76,0
2020-10-13 10:14:00,AHYIJDV,77,0
2020-10-13 10:16:00,AHYIJDV,78,0
2020-10-13 10:17:00,AHYIJDV,76,0
2020-10-13 10:18:00,AHYIJDV,74,0
2020-10-13 10:19:00,AHYIJDV,76,0
2020-10-13 10:20:00,AHYIJDV,68,0
2020-10-13 10:22:00,AHYIJDV,78,0
2020-10-13 10:24:00,AHYIJDV,73,0
2020-10-13 10:28:00,AHYIJDV,75,0
2020-10-13 10:29:00,AHYIJDV,71,0
2020-10-13 10:30:00,AHYIJDV,75,0
2020-10-13 10:33:00,AHYIJDV,77,0
2020-10-13 12:01:00,AHYIJDV,72,0
2020-10-13 12:03:00,AHYIJDV,73,0
2020-10-13 12:04:00,AHYIJDV,67,0
2020-10-13 12:05:00,AHYIJDV,68,9
2020-10-13 12:06:00,AHYIJDV,73,0
2020-10-13 12:07:00,AHYIJDV,75,0
2020-10-13 12:08:00,AHYIJDV,78,0
2020-10-13 12:10:00,AHYIJDV,65,0
2020-10-13 12:12:00,AHYIJDV,68,0
2020-10-13 12:13:00,AHYIJDV,64,24
2020-10-13 14:29:00,AHYIJDV,76,0
2020-10-13 14:37:00,AHYIJDV,75,0
2020-10-13 14:38:00,AHYIJDV,78,0
2020-10-13 14:39:00,AHYIJDV,75,0
2020-10-13 14:40:00,AHYIJDV,69,0
2020-10-13 14:41:00,AHYIJDV,73,0
2020-10-13 14:43:00,AHYIJDV,72,0
2020-10-13 14:44:00,AHYIJDV,69,0
2020-10-13 14:45:00,AHYIJDV,71,0
2020-10-13 14:46:00,AHYIJDV,76,0
2020-10-13 14:47:00,AHYIJDV,75,0
2020-10-13 14:49:00,AHYIJDV,75,0
2020-10-13 14:50:00,AHYIJDV,77,0
2020-10-13 14:51:00,AHYIJDV,72,0
2020-10-13 14:53:00,AHYIJDV,74,0
2020-10-13 14:54:00,AHYIJDV,74,0
2020-10-13 15:01:00,AHYIJDV,71,0
2020-10-13 15:04:00,AHYIJDV,75,0
2020-10-13 15:05:00,AHYIJDV,81,0
2020-10-13 15:06:00,AHYIJDV,80,0
2020-10-13 15:13:00,AHYIJDV,79,4
2020-10-13 15:14:00,AHYIJDV,83,0
2020-10-13 15:15:00,AHYIJDV,78,0
2020-10-13 15:16:00,AHYIJDV,78,0
2020-10-13 15:22:00,AHYIJDV,78,0
2020-10-13 15:23:00,AHYIJDV,77,0
2020-10-13 15:24:00,AHYIJDV,81,0
2020-10-13 15:25:00,AHYIJDV,80,0
2020-10-13 15:26:00,AHYIJDV,81,0
2020-10-13 15:27:00,AHYIJDV,82,0
2020-10-13 15:28:00,AHYIJDV,84,0
2020-10-13 15:29:00,AHYIJDV,76,0
2020-10-13 15:30:00,AHYIJDV,78,0
2020-10-13 15:32:00,AHYIJDV,74,0
2020-10-13 15:35:00,AHYIJDV,80,0
2020-10-13 15:36:00,AHYIJDV,79,0
2020-10-13 15:37:00,AHYIJDV,82,0
2020-10-13 15:38:00,AHYIJDV,79,0
2020-10-13 15:41:00,AHYIJDV,81,0
2020-10-13 15:43:00,AHYIJDV,88,0
2020-10-13 15:45:00,AHYIJDV,88,0
2020-10-13 15:47:00,AHYIJDV,85,0
2020-10-13 15:49:00,AHYIJDV,83,0
2020-10-13 15:50:00,AHYIJDV,83,0
2020-10-13 15:51:00,AHYIJDV,89,0
2020-10-13 18:25:00,AHYIJDV,86,0
2020-10-13 18:26:00,AHYIJDV,74,0
2020-10-13 18:28:00,AHYIJDV,70,0
2020-10-13 18:29:00,AHYIJDV,72,0
2020-10-13 18:31:00,AHYIJDV,72,12
2020-10-13 18:32:00,AHYIJDV,76,0
2020-10-13 18:33:00,AHYIJDV,74,0
2020-10-13 18:34:00,AHYIJDV,82,0
2020-10-13 18:36:00,AHYIJDV,80,26
2020-10-13 18:37:00,AHYIJDV,85,45
2020-10-13 18:40:00,AHYIJDV,80,0
2020-10-13 18:41:00,AHYIJDV,80,0
2020-10-13 18:42:00,AHYIJDV,77,0
2020-10-13 18:43:00,AHYIJDV,79,0
2020-10-13 18:44:00,AHYIJDV,70,0
2020-10-13 18:47:00,AHYIJDV,70,0
2020-10-13 18:48:00,AHYIJDV,68,0
2020-10-13 18:49:00,AHYIJDV,71,0
2020-10-13 18:53:00,AHYIJDV,69,0
2020-10-13 18:54:00,AHYIJDV,82,0
2020-10-13 18:55:00,AHYIJDV,87,0
2020-10-13 18:56:00,AHYIJDV,77,0
2020-10-13 18:57:00,AHYIJDV,72,0
2020-10-13 18:59:00,AHYIJDV,69,0
2020-10-13 19:01:00,AHYIJDV,76,0
2020-10-13 19:02:00,AHYIJDV,69,0
2020-10-13 19:03:00,AHYIJDV,65,0
2020-10-13 19:05:00,AHYIJDV,82,0
2020-10-13 19:06:00,AHYIJDV,77,0
2020-10-13 19:07:00,AHYIJDV,77,0
2020-10-13 19:08:00,AHYIJDV,75,0
2020-10-13 19:09:00,AHYIJDV,76,0
2020-10-13 19:11:00,AHYIJDV,75,0
2020-10-13 19:12:00,AHYIJDV,73,12
2020-10-13 19:15:00,AHYIJDV,76,0
2020-10-13 19:16:00,AHYIJDV,79,0
2020-10-13 19:17:00,AHYIJDV,82,0
2020-10-13 19:18:00,AHYIJDV,84,0
2020-10-13 19:20:00,AHYIJDV,85,0
2020-10-13 19:21:00,AHYIJDV,79,0
2020-10-13 19:22:00,AHYIJDV,78,0
2020-10-13 19:25:00,AHYIJDV,80,0
2020-10-13 19:26:00,AHYIJDV,81,0
2020-10-13 19:27:00,AHYIJDV,80,0
2020-10-13 19:28:00,AHYIJDV,81,0
2020-10-13 19:29:00,AHYIJDV,81,0
2020-10-13 19:31:00,AHYIJDV,82,0
2020-10-13 19:32:00,AHYIJDV,82,0
2020-10-13 19:33:00,AHYIJDV,84,0
2020-10-13 19:34:00,AHYIJDV,90,0
2020-10-13 19:36:00,AHYIJDV,100,0
2020-10-13 19:37:00,AHYIJDV,98,0
2020-10-13 19:38:00,AHYIJDV,82,0
2020-10-13 19:40:00,AHYIJDV,79,0
2020-10-13 19:41:00,AHYIJDV,79,18
2020-10-13 19:42:00,AHYIJDV,81,0
2020-10-13 19:43:00,AHYIJDV,83,0
2020-10-13 19:45:00,AHYIJDV,81,0
2020-10-13 19:46:00,AHYIJDV,80,0
2020-10-13 19:47:00,AHYIJDV,84,0
2020-10-13 22:03:00,AHYIJDV,102,35
2020-10-13 22:04:00,AHYIJDV,106,0
2020-10-13 22:05:00,AHYIJDV,105,0
2020-10-13 23:09:00,AHYIJDV,88,0
2020-10-13 23:10:00,AHYIJDV,87,0
2020-10-13 23:12:00,AHYIJDV,86,0
2020-10-13 23:15:00,AHYIJDV,87,0
2020-10-13 23:18:00,AHYIJDV,87,0
2020-10-13 23:22:00,AHYIJDV,90,0
2020-10-13 23:23:00,AHYIJDV,87,0
2020-10-13 23:24:00,AHYIJDV,91,0
2020-10-14 00:35:00,AHYIJDV,74,0
2020-10-14 00:36:00,AHYIJDV,74,0
2020-10-14 00:39:00,AHYIJDV,72,0
2020-10-14 00:40:00,AHYIJDV,72,0
2020-10-14 00:41:00,AHYIJDV,73,0
2020-10-14 00:42:00,AHYIJDV,71,0
2020-10-14 00:43:00,AHYIJDV,73,0
2020-10-14 00:44:00,AHYIJDV,69,0
2020-10-14 00:45:00,AHYIJDV,70,0
2020-10-14 00:48:00,AHYIJDV,71,0
2020-10-14 00:49:00,AHYIJDV,71,0
2020-10-14 00:51:00,AHYIJDV,71,0
2020-10-14 00:52:00,AHYIJDV,68,0
2020-10-14 00:53:00,AHYIJDV,70,0
2020-10-14 01:44:00,AHYIJDV,74,0
2020-10-14 01:47:00,AHYIJDV,73,0
2020-10-14 01:48:00,AHYIJDV,72,0
2020-10-14 01:49:00,AHYIJDV,61,0
2020-10-14 01:50:00,AHYIJDV,69,0
2020-10-14 01:51:00,AHYIJDV,79,0
2020-10-14 01:52:00,AHYIJDV,69,0
2020-10-14 01:53:00,AHYIJDV,66,0
2020-10-14 01:54:00,AHYIJDV,67,0
2020-10-14 01:55:00,AHYIJDV,67,0
2020-10-14 02:48:00,AHYIJDV,61,0
2020-10-14 02:49:00,AHYIJDV,62,0
2020-10-14 02:51:00,AHYIJDV,63,0
2020-10-14 03:38:00,AHYIJDV,68,0
2020-10-14 03:39:00,AHYIJDV,68,0
2020-10-14 03:40:00,AHYIJDV,70,0
2020-10-14 04:33:00,AHYIJDV,64,0
2020-10-14 04:34:00,AHYIJDV,64,0
2020-10-14 04:35:00,AHYIJDV,63,0
2020-10-14 04:38:00,AHYIJDV,66,0
2020-10-14 04:39:00,AHYIJDV,64,0
2020-10-14 04:41:00,AHYIJDV,58,0
2020-10-14 05:08:00,AHYIJDV,64,0
2020-10-14 05:09:00,AHYIJDV,65,0
2020-10-14 05:10:00,AHYIJDV,67,0
2020-10-14 05:11:00,AHYIJDV,74,0
2020-10-14 05:13:00,AHYIJDV,69,0
2020-10-14 05:14:00,AHYIJDV,69,0
2020-10-14 05:15:00,AHYIJDV,72,0
2020-10-14 05:16:00,AHYIJDV,57,0
2020-10-14 05:18:00,AHYIJDV,64,0
2020-10-14 05:19:00,AHYIJDV,64,0
2020-10-14 05:21:00,AHYIJDV,66,0
2020-10-14 05:23:00,AHYIJDV,59,0
2020-10-14 06:14:00,AHYIJDV,60,0
2020-10-14 06:16:00,AHYIJDV,64,0
2020-10-14 06:18:00,AHYIJDV,62,0
2020-10-14 06:20:00,AHYIJDV,60,0
2020-10-14 06:22:00,AHYIJDV,59,0
2020-10-14 06:24:00,AHYIJDV,61,0
2020-10-14 06:25:00,AHYIJDV,59,0
2020-10-14 06:26:00,AHYIJDV,62,0
2020-10-14 06:28:00,AHYIJDV,59,0
2020-10-14 06:29:00,AHYIJDV,66,0
2020-10-14 06:31:00,AHYIJDV,60,0
2020-10-14 06:58:00,AHYIJDV,62,0
2020-10-14 07:01:00,AHYIJDV,67,0
2020-10-14 07:02:00,AHYIJDV,64,0
2020-10-14 07:03:00,AHYIJDV,61,0
2020-10-14 07:05:00,AHYIJDV,64,0
2020-10-14 07:06:00,AHYIJDV,59,0
2020-10-14 07:07:00,AHYIJDV,62,0
2020-10-14 07:08:00,AHYIJDV,66,0
2020-10-14 07:09:00,AHYIJDV,63,0
2020-10-14 07:10:00,AHYIJDV,62,0
2020-10-14 07:11:00,AHYIJDV,65,0
2020-10-14 07:14:00,AHYIJDV,61,9
2020-10-14 07:15:00,AHYIJDV,66,10
2020-10-14 07:17:00,AHYIJDV,68,0
2020-10-14 07:18:00,AHYIJDV,70,0
2020-10-14 07:19:00,AHYIJDV,69,0
2020-10-14 07:20:00,AHYIJDV,70,0
2020-10-14 07:21:00,AHYIJDV,72,0
2020-10-14 07:22:00,AHYIJDV,71,0
2020-10-14 07:24:00,AHYIJDV,73,0
2020-10-14 07:25:00,AHYIJDV,74,0
2020-10-14 07:27:00,AHYIJDV,75,0
2020-10-14 07:28:00,AHYIJDV,71,0
2020-10-14 07:30:00,AHYIJDV,75,0
2020-10-14 07:31:00,AHYIJDV,79,6
2020-10-14 07:33:00,AHYIJDV,73,0
2020-10-14 07:34:00,AHYIJDV,71,0
2020-10-14 07:35:00,AHYIJDV,73,0
2020-10-14 07:37:00,AHYIJDV,74,0
2020-10-14 07:38:00,AHYIJDV,74,46
2020-10-15 07:51:00,AHYIJDV,71,0
2020-10-15 07:53:00,AHYIJDV,73,0
2020-10-15 07:55:00,AHYIJDV,76,6
2020-10-15 07:56:00,AHYIJDV,70,0
2020-10-15 07:57:00,AHYIJDV,66,15
2020-10-15 07:59:00,AHYIJDV,72,21
2020-10-15 08:00:00,AHYIJDV,72,28
2020-10-15 08:01:00,AHYIJDV,70,11
2020-10-15 08:04:00,AHYIJDV,70,0
2020-10-15 08:06:00,AHYIJDV,73,6
2020-10-15 08:09:00,AHYIJDV,73,0
2020-10-15 08:10:00,AHYIJDV,73,13
2020-10-15 08:11:00,AHYIJDV,75,0
2020-10-15 08:12:00,AHYIJDV,76,0
2020-10-15 08:14:00,AHYIJDV,74,0
2020-10-15 08:15:00,AHYIJDV,74,0
2020-10-15 08:17:00,AHYIJDV,71,0
2020-10-15 09:05:00,AHYIJDV,73,0
2020-10-15 11:31:00,AHYIJDV,128,111
2020-10-15 11:33:00,AHYIJDV,119,117
2020-10-15 11:34:00,AHYIJDV,132,116
2020-10-15 11:35:00,AHYIJDV,129,116
2020-10-15 11:36:00,AHYIJDV,123,112
2020-10-15 11:37:00,AHYIJDV,121,117
2020-10-15 11:38:00,AHYIJDV,132,116
2020-10-15 11:39:00,AHYIJDV,129,119
2020-10-15 11:40:00,AHYIJDV,123,92
2020-10-15 11:43:00,AHYIJDV,101,0
2020-10-15 11:45:00,AHYIJDV,83,6
2020-10-15 14:54:00,AHYIJDV,69,0
2020-10-15 14:57:00,AHYIJDV,72,9
2020-10-15 15:18:00,AHYIJDV,81,75
2020-10-15 15:20:00,AHYIJDV,96,115
2020-10-15 15:22:00,AHYIJDV,129,78
2020-10-15 15:23:00,AHYIJDV,138,106
2020-10-15 15:24:00,AHYIJDV,141,106
2020-10-15 15:26:00,AHYIJDV,131,114
2020-10-15 15:32:00,AHYIJDV,133,118
2020-10-15 15:34:00,AHYIJDV,128,114
2020-10-15 17:04:00,AHYIJDV,80,0
2020-10-15 17:06:00,AHYIJDV,80,0
2020-10-15 17:08:00,AHYIJDV,79,27
2020-10-15 17:12:00,AHYIJDV,79,6
2020-10-15 17:13:00,AHYIJDV,80,0
2020-10-15 17:15:00,AHYIJDV,81,15
2020-10-15 17:16:00,AHYIJDV,83,0
2020-10-15 17:17:00,AHYIJDV,80,33
2020-10-15 17:20:00,AHYIJDV,84,45
2020-10-15 17:22:00,AHYIJDV,101,59
2020-10-15 17:23:00,AHYIJDV,126,62
2020-10-15 17:28:00,AHYIJDV,104,40
2020-10-15 17:29:00,AHYIJDV,103,6
2020-10-16 00:39:00,AHYIJDV,81,0
2020-10-16 00:41:00,AHYIJDV,84,0
2020-10-16 00:42:00,AHYIJDV,68,0
2020-10-16 00:43:00,AHYIJDV,80,0
2020-10-16 00:44:00,AHYIJDV,76,0
2020-10-16 00:53:00,AHYIJDV,86,0
2020-10-16 00:54:00,AHYIJDV,66,0
2020-10-16 02:20:00,AHYIJDV,74,0
2020-10-16 02:22:00,AHYIJDV,76,0
2020-10-16 02:24:00,AHYIJDV,78,0
2020-10-16 02:25:00,AHYIJDV,63,0
2020-10-16 02:29:00,AHYIJDV,69,0
2020-10-16 02:30:00,AHYIJDV,70,0
2020-10-16 02:31:00,AHYIJDV,72,0
2020-10-16 02:32:00,AHYIJDV,71,0
2020-10-16 02:33:00,AHYIJDV,69,0
2020-10-16 02:34:00,AHYIJDV,71,0
2020-10-16 02:35:00,AHYIJDV,70,0
2020-10-16 03:11:00,AHYIJDV,73,0
2020-10-16 03:13:00,AHYIJDV,76,0
2020-10-16 03:14:00,AHYIJDV,74,0
2020-10-16 03:16:00,AHYIJDV,72,0
2020-10-16 03:19:00,AHYIJDV,71,0
2020-10-16 03:20:00,AHYIJDV,71,0
2020-10-16 03:23:00,AHYIJDV,70,0
2020-10-16 03:25:00,AHYIJDV,70,0
2020-10-16 04:53:00,AHYIJDV,73,0
2020-10-16 04:54:00,AHYIJDV,59,0
2020-10-16 04:55:00,AHYIJDV,67,0
2020-10-16 04:56:00,AHYIJDV,64,0
2020-10-16 04:58:00,AHYIJDV,66,0
2020-10-16 05:00:00,AHYIJDV,66,0
2020-10-16 05:03:00,AHYIJDV,63,0
2020-10-16 05:04:00,AHYIJDV,65,0
2020-10-16 05:05:00,AHYIJDV,63,0
2020-10-16 05:07:00,AHYIJDV,61,0
2020-10-16 06:21:00,AHYIJDV,65,0
2020-10-16 06:22:00,AHYIJDV,63,0
2020-10-16 06:23:00,AHYIJDV,64,0
2020-10-16 06:24:00,AHYIJDV,63,0
2020-10-16 06:25:00,AHYIJDV,65,0
2020-10-16 06:26:00,AHYIJDV,63,0
2020-10-16 06:28:00,AHYIJDV,71,0
2020-10-16 06:30:00,AHYIJDV,63,0
2020-10-16 06:31:00,AHYIJDV,65,0
2020-10-16 06:32:00,AHYIJDV,65,0
2020-10-16 06:33:00,AHYIJDV,62,0
2020-10-16 06:34:00,AHYIJDV,68,0
2020-10-16 08:43:00,AHYIJDV,80,0
2020-10-16 08:47:00,AHYIJDV,87,0
2020-10-16 08:48:00,AHYIJDV,89,0
2020-10-16 08:51:00,AHYIJDV,81,0
2020-10-16 08:52:00,AHYIJDV,85,0
2020-10-16 08:56:00,AHYIJDV,82,0
2020-10-16 08:57:00,AHYIJDV,82,10
2020-10-16 08:59:00,AHYIJDV,88,6
2020-10-16 09:05:00,AHYIJDV,84,0
2020-10-16 09:07:00,AHYIJDV,88,0
2020-10-16 09:10:00,AHYIJDV,79,0
2020-10-16 09:11:00,AHYIJDV,79,0
2020-10-16 09:12:00,AHYIJDV,80,0
2020-10-16 09:15:00,AHYIJDV,80,0
2020-10-16 09:18:00,AHYIJDV,81,0
2020-10-16 09:19:00,AHYIJDV,81,0
2020-10-16 09:20:00,AHYIJDV,81,0
2020-10-16 09:21:00,AHYIJDV,86,0
2020-10-16 09:23:00,AHYIJDV,81,0
2020-10-16 09:24:00,AHYIJDV,78,0
2020-10-16 09:25:00,AHYIJDV,76,0
2020-10-16 09:28:00,AHYIJDV,85,0
2020-10-16 09:29:00,AHYIJDV,82,0
2020-10-16 09:31:00,AHYIJDV,83,0
2020-10-16 09:33:00,AHYIJDV,80,0
2020-10-16 09:35:00,AHYIJDV,79,0
2020-10-16 09:36:00,AHYIJDV,79,0
2020-10-16 09:39:00,AHYIJDV,82,0
2020-10-16 09:40:00,AHYIJDV,82,0
2020-10-16 09:42:00,AHYIJDV,78,0
2020-10-16 09:44:00,AHYIJDV,78,0
2020-10-16 09:45:00,AHYIJDV,79,0
2020-10-16 09:50:00,AHYIJDV,79,0
2020-10-16 09:56:00,AHYIJDV,80,0
2020-10-16 09:58:00,AHYIJDV,80,10
2020-10-16 12:29:00,AHYIJDV,66,0
2020-10-16 12:33:00,AHYIJDV,71,0
2020-10-16 12:35:00,AHYIJDV,69,0
2020-10-16 12:36:00,AHYIJDV,68,9
2020-10-16 12:38:00,AHYIJDV,65,0
2020-10-16 12:40:00,AHYIJDV,71,4
2020-10-16 12:41:00,AHYIJDV,72,0
2020-10-16 12:43:00,AHYIJDV,69,0
2020-10-16 12:44:00,AHYIJDV,68,0
2020-10-16 12:45:00,AHYIJDV,69,0
2020-10-16 12:47:00,AHYIJDV,64,0
2020-10-16 12:49:00,AHYIJDV,72,0
2020-10-16 12:50:00,AHYIJDV,63,0
2020-10-16 12:52:00,AHYIJDV,72,6
2020-10-16 12:54:00,AHYIJDV,67,0
2020-10-16 12:55:00,AHYIJDV,71,0
2020-10-16 12:57:00,AHYIJDV,75,0
2020-10-16 12:59:00,AHYIJDV,73,0
2020-10-16 13:00:00,AHYIJDV,69,0
2020-10-16 13:01:00,AHYIJDV,65,0
2020-10-16 13:02:00,AHYIJDV,65,0
2020-10-16 13:10:00,AHYIJDV,68,0
2020-10-16 13:11:00,AHYIJDV,64,0
2020-10-16 13:15:00,AHYIJDV,83,33
2020-10-16 13:16:00,AHYIJDV,95,22
2020-10-16 16:27:00,AHYIJDV,79,0
2020-10-16 16:28:00,AHYIJDV,76,0
2020-10-16 16:32:00,AHYIJDV,79,0
2020-10-16 16:33:00,AHYIJDV,77,0
2020-10-16 16:34:00,AHYIJDV,79,0
2020-10-16 16:36:00,AHYIJDV,85,0
2020-10-16 16:37:00,AHYIJDV,88,0
2020-10-16 16:38:00,AHYIJDV,84,6
2020-10-16 16:41:00,AHYIJDV,86,0
2020-10-16 16:42:00,AHYIJDV,84,15
2020-10-16 16:43:00,AHYIJDV,90,0
2020-10-16 16:44:00,AHYIJDV,77,0
2020-10-16 16:45:00,AHYIJDV,76,0
2020-10-16 16:46:00,AHYIJDV,75,0
2020-10-16 16:49:00,AHYIJDV,71,0
2020-10-16 16:50:00,AHYIJDV,75,0
2020-10-16 16:52:00,AHYIJDV,80,0
2020-10-16 16:54:00,AHYIJDV,81,0
2020-10-16 16:55:00,AHYIJDV,80,0
2020-10-16 16:57:00,AHYIJDV,81,0
2020-10-16 16:58:00,AHYIJDV,81,0
2020-10-16 17:00:00,AHYIJDV,82,0
2020-10-16 17:01:00,AHYIJDV,79,0
2020-10-16 17:03:00,AHYIJDV,85,0
2020-10-16 17:04:00,AHYIJDV,82,0
2020-10-16 17:05:00,AHYIJDV,87,0
2020-10-16 17:06:00,AHYIJDV,84,34
2020-10-16 17:08:00,AHYIJDV,78,0
2020-10-16 17:09:00,AHYIJDV,81,0
2020-10-16 17:10:00,AHYIJDV,79,0
2020-10-16 17:11:00,AHYIJDV,82,0
2020-10-16 17:12:00,AHYIJDV,76,0
2020-10-16 17:15:00,AHYIJDV,86,10
2020-10-16 17:16:00,AHYIJDV,73,0
2020-10-16 17:17:00,AHYIJDV,73,0
2020-10-16 17:18:00,AHYIJDV,75,0
2020-10-16 17:19:00,AHYIJDV,73,0
2020-10-16 17:22:00,AHYIJDV,73,0
2020-10-16 17:25:00,AHYIJDV,77,0
2020-10-16 17:27:00,AHYIJDV,72,0
2020-10-16 17:28:00,AHYIJDV,74,0
2020-10-16 17:31:00,AHYIJDV,75,0
2020-10-16 17:32:00,AHYIJDV,77,0
2020-10-16 17:33:00,AHYIJDV,75,0
2020-10-16 17:34:00,AHYIJDV,75,0
2020-10-16 17:36:00,AHYIJDV,75,0
2020-10-16 17:38:00,AHYIJDV,66,0
2020-10-16 17:39:00,AHYIJDV,73,0
2020-10-16 17:40:00,AHYIJDV,76,0
2020-10-16 17:41:00,AHYIJDV,73,0
2020-10-16 17:42:00,AHYIJDV,73,0
2020-10-16 17:43:00,AHYIJDV,70,0
2020-10-16 17:46:00,AHYIJDV,82,0
2020-10-16 17:47:00,AHYIJDV,72,0
2020-10-16 20:22:00,AHYIJDV,85,0
2020-10-16 20:24:00,AHYIJDV,76,0
2020-10-16 20:26:00,AHYIJDV,80,0
2020-10-16 20:27:00,AHYIJDV,77,0
2020-10-16 20:28:00,AHYIJDV,75,0
2020-10-16 20:29:00,AHYIJDV,76,0
2020-10-16 20:32:00,AHYIJDV,81,0
2020-10-16 20:35:00,AHYIJDV,83,0
2020-10-16 20:36:00,AHYIJDV,81,0
2020-10-16 20:37:00,AHYIJDV,84,0
2020-10-16 20:38:00,AHYIJDV,83,0
2020-10-16 20:39:00,AHYIJDV,84,0
2020-10-16 20:40:00,AHYIJDV,82,0
2020-10-16 20:44:00,AHYIJDV,83,28
2020-10-16 20:45:00,AHYIJDV,85,11
2020-10-16 20:47:00,AHYIJDV,85,4
2020-10-16 20:48:00,AHYIJDV,96,0
2020-10-16 20:49:00,AHYIJDV,81,0
